Aktienkurs für PUM.DE von 2024-09-20 bis 2024-11-07:
Ticker         PUM.DE
2021-05-07  85.753746
2021-05-10  84.951775

Aktienkurs für PUM.DE von 2019-12-09 bis 2020-01-31:
Ticker         PUM.DE
Date                 
2019-12-09  63.421547
2019-12-10  63.707451
2019-12-11  64.088646
2019-12-12  63.755100
2019-12-13  62.992699
2019-12-16  63.373898
2019-12-17  64.374550
2019-12-18  63.898048
2019-12-19  63.707451
2019-12-20  65.756378
2019-12-23  65.375175
2019-12-27  65.899330
2019-12-30  65.136925
2020-01-02  64.040993
2020-01-03  64.993980
2020-01-06  66.804672
2020-01-07  68.138855
2020-01-08  68.805946
2020-01-09  69.377747
2020-01-10  68.948898
2020-01-13  69.949539
2020-01-14  71.855522
2020-01-15  72.427315
2020-01-16  72.713219
2020-01-17  72.522606
2020-01-20  72.808510
2020-01-21  73.475601
2020-01-22  74.714493
2020-01-23  73.523247
2020-01-24  74.428589
2020-01-27  71.950821
2020-01-28  71.760231
2020-01-29  70.854881
2020-01-30  70.092491
2020-01-31  68.996544

Aktienkurs für PUM.DE von 2000-09-11 bis 2000-10-27:
Ticker        PUM.DE
Date                
2000-09-11  1.194502
2000-09-12  1.186265
2000-09-13  1.186265
2000-09-14  1.165669
2000-09-15  1.136837
2000-09-18  1.136837
2000-09-19  1.161551
2000-09-20  1.131070
2000-09-21  1.075876
2000-09-22  1.120361
2000-09-25  1.104709
2000-09-26  1.096470
2000-09-27  1.070933
2000-09-28  1.062695
2000-09-29  1.072581
2000-10-02  1.070933
2000-10-03  1.070933
2000-10-04  1.049515
2000-10-05  1.062695
2000-10-06  1.053634
2000-10-09  1.038805
2000-10-10  1.038805
2000-10-11  1.029743
2000-10-12  1.091528
2000-10-13  1.091528
2000-10-16  1.091528
2000-10-17  1.091528
2000-10-18  1.091528
2000-10-19  1.091528
2000-10-20  1.091528
2000-10-23  1.165669
2000-10-24  1.165669
2000-10-25  1.145075
2000-10-26  1.153313
2000-10-27  1.153313

Aktienkurs für PUM.DE von 2013-01-28 bis 2013-03-15:
Ticker         PUM.DE
Date                 
2013-01-28  21.348553
2013-01-29  21.362175
2013-01-30  21.298584
2013-01-31  21.148693
2013-02-01  21.303129
2013-02-04  21.007879
2013-02-05  20.967001
2013-02-06  20.971544
2013-02-07  20.803482
2013-02-08  20.835276
2013-02-11  20.962461
2013-02-12  21.062386
2013-02-13  21.035135
2013-02-14  21.098726
2013-02-15  21.262247
2013-02-18  21.057846
2013-02-19  21.348553
2013-02-20  20.876156
2013-02-21  20.839821
2013-02-22  20.917034
2013-02-25  20.976089
2013-02-26  20.917034
2013-02-27  21.030592
2013-02-28  21.203201
2013-03-01  21.484814
2013-03-04  21.062386
2013-03-05  21.089643
2013-03-06  21.030592
2013-03-07  21.552948
2013-03-08  21.521154
2013-03-11  21.530243
2013-03-12  21.448483
2013-03-13  21.502987
2013-03-14  21.612003
2013-03-15  22.434147

Aktienkurs für PUM.DE von 2018-05-23 bis 2018-07-10:
Ticker         PUM.DE
Date                 
2018-05-23  44.550007
2018-05-24  44.550007
2018-05-25  46.633110
2018-05-28  46.159676
2018-05-29  45.496868
2018-05-30  46.017647
2018-05-31  49.142303
2018-06-01  49.047615
2018-06-04  49.142303
2018-06-05  49.710423
2018-06-06  48.290123
2018-06-07  45.733585
2018-06-08  46.822483
2018-06-11  46.396393
2018-06-12  46.112331
2018-06-13  45.828278
2018-06-14  47.816692
2018-06-15  47.343262
2018-06-18  47.059200
2018-06-19  46.349049
2018-06-20  45.780930
2018-06-21  45.780930
2018-06-22  46.396393
2018-06-25  44.313290
2018-06-26  43.650486
2018-06-27  44.502666
2018-06-28  46.159676
2018-06-29  47.437946
2018-07-02  46.443737
2018-07-03  46.538429
2018-07-04  45.544212
2018-07-05  45.922958
2018-07-06  45.828278
2018-07-09  45.922958
2018-07-10  46.112331

Aktienkurs für PUM.DE von 2002-12-17 bis 2003-02-03:
Ticker        PUM.DE
Date                
2002-12-17  5.728266
2002-12-18  5.736544
2002-12-19  5.629759
2002-12-20  5.653765
2002-12-23  5.628932
2002-12-24  5.628932
2002-12-25  5.628932
2002-12-26  5.628932
2002-12-27  5.562709
2002-12-30  5.383079
2002-12-31  5.383079
2003-01-01  5.383079
2003-01-02  5.442680
2003-01-03  5.549464
2003-01-06  5.319341
2003-01-07  5.148817
2003-01-08  5.115705
2003-01-09  4.941870
2003-01-10  5.131433
2003-01-13  5.098321
2003-01-14  5.049483
2003-01-15  5.006438
2003-01-16  4.966703
2003-01-17  4.896343
2003-01-20  4.967532
2003-01-21  5.049483
2003-01-22  4.974982
2003-01-23  5.090870
2003-01-24  5.206762
2003-01-27  5.206762
2003-01-28  5.156266
2003-01-29  5.198483
2003-01-30  5.421985
2003-01-31  5.380596
2003-02-03  5.269673

Aktienkurs für PUM.DE von 2006-10-27 bis 2006-12-14:
Ticker         PUM.DE
Date                 
2006-10-27  23.933498
2006-10-30  23.678047
2006-10-31  23.578751
2006-11-01  23.762913
2006-11-02  23.508312
2006-11-03  23.336031
2006-11-06  23.703512
2006-11-07  24.603106
2006-11-08  24.875528
2006-11-09  24.441856
2006-11-10  24.869589
2006-11-13  24.794050
2006-11-14  24.517391
2006-11-15  24.229683
2006-11-16  24.203375
2006-11-17  24.139727
2006-11-20  24.204229
2006-11-21  24.226290
2006-11-22  24.538603
2006-11-23  24.456282
2006-11-24  24.264481
2006-11-27  23.909733
2006-11-28  23.525280
2006-11-29  23.514254
2006-11-30  23.190907
2006-12-01  23.410717
2006-12-04  23.521046
2006-12-05  23.302078
2006-12-06  23.779884
2006-12-07  24.229683
2006-12-08  24.065042
2006-12-11  24.004786
2006-12-12  24.144817
2006-12-13  24.352743
2006-12-14  24.552181

Aktienkurs für PUM.DE von 2014-03-17 bis 2014-05-07:
Ticker         PUM.DE
Date                 
2014-03-17  18.138559
2014-03-18  18.138559
2014-03-19  18.211388
2014-03-20  18.020218
2014-03-21  17.920082
2014-03-24  17.833601
2014-03-25  18.020218
2014-03-26  18.070288
2014-03-27  17.924633
2014-03-28  18.297876
2014-03-31  18.593735
2014-04-01  18.598286
2014-04-02  18.662008
2014-04-03  18.848627
2014-04-04  18.734837
2014-04-07  18.657459
2014-04-08  18.748493
2014-04-09  18.889599
2014-04-10  19.012493
2014-04-11  18.862286
2014-04-14  19.208216
2014-04-15  19.012493
2014-04-16  18.844078
2014-04-17  18.816772
2014-04-22  19.071665
2014-04-23  19.039799
2014-04-24  18.957870
2014-04-25  19.080769
2014-04-28  19.212763
2014-04-29  19.158144
2014-04-30  19.372076
2014-05-02  19.604212
2014-05-05  19.426695
2014-05-06  19.322010
2014-05-07  19.185455

Aktienkurs für PUM.DE von 2022-05-12 bis 2022-06-29:
Ticker         PUM.DE
Date                 
2022-05-12  61.928127
2022-05-13  61.928127
2022-05-16  62.874622
2022-05-17  63.994976
2022-05-18  60.788460
2022-05-19  60.788460
2022-05-20  59.957863
2022-05-23  60.749828
2022-05-24  58.412552
2022-05-25  58.412552
2022-05-26  62.063339
2022-05-27  62.063339
2022-05-30  62.063339
2022-05-31  66.853790
2022-06-01  65.868652
2022-06-02  65.868652
2022-06-03  65.868652
2022-06-06  68.611572
2022-06-07  68.476357
2022-06-08  69.905762
2022-06-09  68.070717
2022-06-10  66.931053
2022-06-13  64.226761
2022-06-14  63.840439
2022-06-15  65.443695
2022-06-16  63.164368
2022-06-17  62.797356
2022-06-20  62.526928
2022-06-21  62.681461
2022-06-22  62.101974
2022-06-23  61.870171
2022-06-24  64.593773
2022-06-27  63.685909
2022-06-28  62.275818
2022-06-29  61.734955

Aktienkurs für PUM.DE von 2013-10-07 bis 2013-11-22:
Ticker         PUM.DE
Date                 
2013-10-07  20.387108
2013-10-08  20.286970
2013-10-09  20.073038
2013-10-10  20.437178
2013-10-11  20.619246
2013-10-14  20.523661
2013-10-15  20.610142
2013-10-16  20.446278
2013-10-17  20.710278
2013-10-18  20.469040
2013-10-21  20.364351
2013-10-22  20.250557
2013-10-23  20.068489
2013-10-24  20.018419
2013-10-25  20.041180
2013-10-28  20.118557
2013-10-29  20.095800
2013-10-30  20.004766
2013-10-31  19.977455
2013-11-01  20.077593
2013-11-04  20.027521
2013-11-05  20.027521
2013-11-06  20.082142
2013-11-07  20.327938
2013-11-08  20.082142
2013-11-11  19.904627
2013-11-12  19.890972
2013-11-13  19.786287
2013-11-14  20.209593
2013-11-15  20.191383
2013-11-18  20.300625
2013-11-19  20.628349
2013-11-20  20.978832
2013-11-21  20.610142
2013-11-22  20.642006

Aktienkurs für PUM.DE von 2022-02-17 bis 2022-04-06:
Ticker         PUM.DE
Date                 
2022-02-17  86.269295
2022-02-18  86.212021
2022-02-21  85.658272
2022-02-22  84.627159
2022-02-23  82.946838
2022-02-24  79.261589
2022-02-25  78.154099
2022-02-28  78.268669
2022-03-01  72.979477
2022-03-02  73.609589
2022-03-03  70.974541
2022-03-04  64.616051
2022-03-07  62.038280
2022-03-08  63.050297
2022-03-09  70.611748
2022-03-10  66.735550
2022-03-11  67.480225
2022-03-14  68.664093
2022-03-15  68.606819
2022-03-16  72.845818
2022-03-17  72.998566
2022-03-18  74.717079
2022-03-21  72.215691
2022-03-22  74.545227
2022-03-23  73.781441
2022-03-24  72.883995
2022-03-25  72.903091
2022-03-28  73.246803
2022-03-29  75.862755
2022-03-30  74.850731
2022-03-31  73.934204
2022-04-01  73.437737
2022-04-04  75.270821
2022-04-05  74.296997
2022-04-06  70.669029

Aktienkurs für PUM.DE von 2024-11-11 bis 2025-01-03:
Ticker         PUM.DE
Date                 
2024-11-11  47.470001
2024-11-12  46.090000
2024-11-13  46.480000
2024-11-14  46.360001
2024-11-15  46.540001
2024-11-18  46.540001
2024-11-19  45.889999
2024-11-20  45.259998
2024-11-21  44.169998
2024-11-22  43.830002
2024-11-25  44.490002
2024-11-26  45.000000
2024-11-27  44.330002
2024-11-28  44.330002
2024-11-29  44.299999
2024-12-02  43.160000
2024-12-03  42.990002
2024-12-04  43.650002
2024-12-05  45.759998
2024-12-06  46.529999
2024-12-09  46.290001
2024-12-10  46.290001
2024-12-11  46.320000
2024-12-12  46.980000
2024-12-13  45.750000
2024-12-16  45.139999
2024-12-17  45.000000
2024-12-18  45.450001
2024-12-19  45.130001
2024-12-20  45.529999
2024-12-23  45.130001
2024-12-27  45.049999
2024-12-30  45.049999
2025-01-02  44.290001
2025-01-03  43.500000

Aktienkurs für PUM.DE von 2002-01-07 bis 2002-02-22:
Ticker        PUM.DE
Date                
2002-01-07  2.904700
2002-01-08  2.850329
2002-01-09  2.898109
2002-01-10  2.875043
2002-01-11  2.842092
2002-01-14  2.800902
2002-01-15  2.800902
2002-01-16  2.833853
2002-01-17  2.882457
2002-01-18  2.899757
2002-01-21  2.924471
2002-01-22  2.961542
2002-01-23  2.987080
2002-01-24  3.048040
2002-01-25  3.076873
2002-01-28  2.990375
2002-01-29  2.928591
2002-01-30  2.887400
2002-01-31  3.006851
2002-02-01  3.048040
2002-02-04  2.998613
2002-02-05  2.924471
2002-02-06  2.924471
2002-02-07  2.964836
2002-02-08  3.048040
2002-02-11  3.163371
2002-02-12  3.127948
2002-02-13  3.126301
2002-02-14  3.319892
2002-02-15  3.441813
2002-02-18  3.567031
2002-02-19  3.480532
2002-02-20  3.542317
2002-02-21  3.542317
2002-02-22  3.542317

Aktienkurs für PUM.DE von 2005-08-26 bis 2005-10-13:
Ticker         PUM.DE
Date                 
2005-08-26  17.982653
2005-08-29  18.071217
2005-08-30  18.003740
2005-08-31  18.514038
2005-09-01  19.133984
2005-09-02  18.977943
2005-09-05  18.999027
2005-09-06  18.965290
2005-09-07  19.328825
2005-09-08  19.188808
2005-09-09  19.433414
2005-09-12  19.451969
2005-09-13  19.104464
2005-09-14  19.047106
2005-09-15  19.064819
2005-09-16  18.937454
2005-09-19  19.032768
2005-09-20  18.878416
2005-09-21  18.865761
2005-09-22  18.819368
2005-09-23  18.665857
2005-09-26  18.853107
2005-09-27  18.771290
2005-09-28  19.318697
2005-09-29  19.117115
2005-09-30  19.042889
2005-10-03  19.009148
2005-10-04  19.155071
2005-10-05  18.866608
2005-10-06  18.556210
2005-10-07  18.615250
2005-10-10  18.620312
2005-10-11  18.682730
2005-10-12  18.558743
2005-10-13  18.303171

Aktienkurs für PUM.DE von 2017-01-25 bis 2017-03-14:
Ticker         PUM.DE
Date                 
2017-01-25  26.102087
2017-01-26  25.780972
2017-01-27  25.991993
2017-01-30  26.267231
2017-01-31  25.826845
2017-02-01  26.221357
2017-02-02  26.363565
2017-02-03  26.097500
2017-02-06  25.702988
2017-02-07  25.643353
2017-02-08  25.202963
2017-02-09  25.780972
2017-02-10  27.386549
2017-02-13  27.891159
2017-02-14  28.441645
2017-02-15  27.992081
2017-02-16  27.487471
2017-02-17  27.501236
2017-02-20  27.157179
2017-02-21  27.432423
2017-02-22  27.258102
2017-02-23  27.221403
2017-02-24  26.895700
2017-02-27  26.973686
2017-02-28  26.946163
2017-03-01  26.987452
2017-03-02  27.193880
2017-03-03  26.822306
2017-03-06  26.826889
2017-03-07  26.684685
2017-03-08  26.881939
2017-03-09  26.881939
2017-03-10  26.781017
2017-03-13  26.689270
2017-03-14  26.625044

Aktienkurs für PUM.DE von 2012-02-01 bis 2012-03-20:
Ticker         PUM.DE
Date                 
2012-02-01  22.282772
2012-02-02  22.210640
2012-02-03  22.445059
2012-02-06  22.269245
2012-02-07  22.039341
2012-02-08  21.881559
2012-02-09  22.039341
2012-02-10  21.931152
2012-02-13  22.039341
2012-02-14  21.620100
2012-02-15  22.291788
2012-02-16  22.593819
2012-02-17  24.054392
2012-02-20  23.842516
2012-02-21  23.499912
2012-02-22  23.626139
2012-02-23  23.531471
2012-02-24  23.170832
2012-02-27  23.319595
2012-02-28  23.436804
2012-02-29  23.481884
2012-03-01  23.581055
2012-03-02  23.441307
2012-03-05  23.166327
2012-03-06  22.521690
2012-03-07  22.945436
2012-03-08  23.324106
2012-03-09  23.391722
2012-03-12  23.526958
2012-03-13  23.711788
2012-03-14  23.856043
2012-03-15  23.941690
2012-03-16  23.964230
2012-03-19  23.878584
2012-03-20  23.892103

Aktienkurs für PUM.DE von 2017-04-28 bis 2017-06-16:
Ticker         PUM.DE
Date                 
2017-04-28  32.959446
2017-05-02  33.341042
2017-05-03  33.212311
2017-05-04  33.364029
2017-05-05  33.377819
2017-05-08  33.101971
2017-05-09  33.212311
2017-05-10  33.101971
2017-05-11  33.929516
2017-05-12  33.809982
2017-05-15  33.764008
2017-05-16  33.607697
2017-05-17  32.954842
2017-05-18  32.568653
2017-05-19  32.816921
2017-05-22  32.830719
2017-05-23  33.046795
2017-05-24  33.051395
2017-05-25  33.115761
2017-05-26  32.982430
2017-05-29  33.161732
2017-05-30  33.147945
2017-05-31  32.306602
2017-06-01  32.233044
2017-06-02  32.757156
2017-06-05  32.757156
2017-06-06  32.554863
2017-06-07  32.251427
2017-06-08  32.237640
2017-06-09  32.177872
2017-06-12  31.534222
2017-06-13  31.520428
2017-06-14  32.062931
2017-06-15  31.993971
2017-06-16  31.902025

Aktienkurs für PUM.DE von 2002-12-24 bis 2003-02-10:
Ticker        PUM.DE
Date                
2002-12-24  5.628931
2002-12-25  5.628931
2002-12-26  5.628931
2002-12-27  5.562708
2002-12-30  5.383079
2002-12-31  5.383079
2003-01-01  5.383079
2003-01-02  5.442680
2003-01-03  5.549464
2003-01-06  5.319340
2003-01-07  5.148816
2003-01-08  5.115705
2003-01-09  4.941871
2003-01-10  5.131433
2003-01-13  5.098321
2003-01-14  5.049483
2003-01-15  5.006437
2003-01-16  4.966703
2003-01-17  4.896342
2003-01-20  4.967531
2003-01-21  5.049483
2003-01-22  4.974982
2003-01-23  5.090873
2003-01-24  5.206761
2003-01-27  5.206761
2003-01-28  5.156267
2003-01-29  5.198483
2003-01-30  5.421986
2003-01-31  5.380595
2003-02-03  5.269673
2003-02-04  5.090043
2003-02-05  5.049483
2003-02-06  5.172822
2003-02-07  5.242356
2003-02-10  5.140539

Aktienkurs für PUM.DE von 2017-03-16 bis 2017-05-08:
Ticker         PUM.DE
Date                 
2017-03-16  26.854414
2017-03-17  27.120483
2017-03-20  27.225990
2017-03-21  27.381962
2017-03-22  27.060848
2017-03-23  27.303976
2017-03-24  27.157185
2017-03-27  27.143415
2017-03-28  27.239752
2017-03-29  27.005798
2017-03-30  27.042498
2017-03-31  26.845243
2017-04-03  26.661745
2017-04-04  26.900288
2017-04-05  26.831476
2017-04-06  26.964510
2017-04-07  27.684727
2017-04-10  27.767298
2017-04-11  28.625135
2017-04-12  31.216997
2017-04-13  31.906620
2017-04-18  31.460661
2017-04-19  31.616972
2017-04-20  31.897425
2017-04-21  31.865242
2017-04-24  33.010021
2017-04-25  33.561718
2017-04-26  33.377815
2017-04-27  33.078976
2017-04-28  32.959446
2017-05-02  33.341034
2017-05-03  33.212307
2017-05-04  33.364025
2017-05-05  33.377815
2017-05-08  33.101967

Aktienkurs für PUM.DE von 2022-01-31 bis 2022-03-18:
Ticker         PUM.DE
Date                 
2022-01-31  89.935448
2022-02-01  90.775612
2022-02-02  90.451004
2022-02-03  88.713402
2022-02-04  87.319496
2022-02-07  87.357689
2022-02-08  86.078354
2022-02-09  87.224030
2022-02-10  86.498436
2022-02-11  84.550781
2022-02-14  83.901573
2022-02-15  86.059250
2022-02-16  86.078354
2022-02-17  86.269295
2022-02-18  86.212021
2022-02-21  85.658272
2022-02-22  84.627167
2022-02-23  82.946838
2022-02-24  79.261589
2022-02-25  78.154106
2022-02-28  78.268669
2022-03-01  72.979469
2022-03-02  73.609589
2022-03-03  70.974533
2022-03-04  64.616051
2022-03-07  62.038280
2022-03-08  63.050297
2022-03-09  70.611748
2022-03-10  66.735550
2022-03-11  67.480232
2022-03-14  68.664093
2022-03-15  68.606812
2022-03-16  72.845818
2022-03-17  72.998566
2022-03-18  74.717079

Aktienkurs für PUM.DE von 2003-12-17 bis 2004-02-03:
Ticker         PUM.DE
Date                 
2003-12-17  11.193068
2003-12-18  11.261418
2003-12-19  11.169724
2003-12-22  11.361447
2003-12-23  11.636521
2003-12-24  11.636521
2003-12-25  11.636521
2003-12-26  11.636521
2003-12-29  11.753221
2003-12-30  11.669865
2003-12-31  11.669865
2004-01-01  11.669865
2004-01-02  12.053300
2004-01-05  12.074975
2004-01-06  12.203341
2004-01-07  12.049133
2004-01-08  12.094978
2004-01-09  11.936604
2004-01-12  12.019959
2004-01-13  11.931603
2004-01-14  11.682366
2004-01-15  11.753221
2004-01-16  12.043298
2004-01-19  12.149161
2004-01-20  12.087478
2004-01-21  12.066640
2004-01-22  12.087478
2004-01-23  11.978281
2004-01-26  11.811567
2004-01-27  11.848246
2004-01-28  11.757387
2004-01-29  11.836576
2004-01-30  12.253358
2004-02-02  12.761830
2004-02-03  12.837683

Aktienkurs für PUM.DE von 2014-08-14 bis 2014-10-01:
Ticker         PUM.DE
Date                 
2014-08-14  17.341282
2014-08-15  17.281973
2014-08-18  17.345844
2014-08-19  17.701704
2014-08-20  17.546587
2014-08-21  17.610456
2014-08-22  17.354973
2014-08-25  17.409718
2014-08-26  17.199852
2014-08-27  17.336721
2014-08-28  17.218103
2014-08-29  17.245476
2014-09-01  17.245476
2014-09-02  17.172480
2014-09-03  17.446215
2014-09-04  17.564833
2014-09-05  17.432529
2014-09-08  17.469028
2014-09-09  17.318470
2014-09-10  17.291098
2014-09-11  17.291098
2014-09-12  17.213541
2014-09-15  17.177042
2014-09-16  17.167917
2014-09-17  17.154230
2014-09-18  17.291098
2014-09-19  17.418844
2014-09-22  17.651520
2014-09-23  17.368658
2014-09-24  17.304783
2014-09-25  17.213541
2014-09-26  17.154230
2014-09-29  16.948927
2014-09-30  16.743624
2014-10-01  16.474447

Aktienkurs für PUM.DE von 2005-12-16 bis 2006-02-02:
Ticker         PUM.DE
Date                 
2005-12-16  20.497019
2005-12-19  20.647160
2005-12-20  20.480152
2005-12-21  20.092157
2005-12-22  20.322422
2005-12-23  20.538353
2005-12-26  20.538353
2005-12-27  20.580521
2005-12-28  20.917910
2005-12-29  21.002256
2005-12-30  20.791389
2006-01-02  21.156609
2006-01-03  21.085760
2006-01-04  21.047802
2006-01-05  20.749216
2006-01-06  20.859711
2006-01-09  20.664871
2006-01-10  20.411829
2006-01-11  20.605825
2006-01-12  20.566183
2006-01-13  20.299646
2006-01-16  20.529917
2006-01-17  21.170109
2006-01-18  21.162516
2006-01-19  21.698112
2006-01-20  21.116119
2006-01-23  21.280598
2006-01-24  21.369160
2006-01-25  21.830538
2006-01-26  22.208408
2006-01-27  22.385542
2006-01-30  22.647011
2006-01-31  21.946936
2006-02-01  22.857874
2006-02-02  22.269136

Aktienkurs für PUM.DE von 2013-08-14 bis 2013-10-01:
Ticker         PUM.DE
Date                 
2013-08-14  20.705729
2013-08-15  20.482693
2013-08-16  21.024347
2013-08-19  21.006138
2013-08-20  20.605589
2013-08-21  20.505453
2013-08-22  20.755795
2013-08-23  20.755795
2013-08-26  20.619246
2013-08-27  20.177729
2013-08-28  19.699799
2013-08-29  19.790834
2013-08-30  19.576904
2013-09-02  19.795387
2013-09-03  19.686146
2013-09-04  19.754421
2013-09-05  19.799938
2013-09-06  19.859110
2013-09-09  20.018419
2013-09-10  20.346144
2013-09-11  20.246004
2013-09-12  20.282419
2013-09-13  19.954693
2013-09-16  19.777178
2013-09-17  19.813593
2013-09-18  19.740765
2013-09-19  19.859110
2013-09-20  20.209595
2013-09-23  20.487244
2013-09-24  20.054834
2013-09-25  20.036627
2013-09-26  20.195936
2013-09-27  20.441729
2013-09-30  20.223246
2013-10-01  20.510002

Aktienkurs für PUM.DE von 2010-08-10 bis 2010-09-27:
Ticker         PUM.DE
Date                 
2010-08-10  20.299696
2010-08-11  19.517906
2010-08-12  19.281136
2010-08-13  19.254330
2010-08-16  19.464302
2010-08-17  20.094196
2010-08-18  19.812754
2010-08-19  19.567049
2010-08-20  19.062239
2010-08-23  18.883543
2010-08-24  19.124781
2010-08-25  18.972887
2010-08-26  18.901411
2010-08-27  19.115847
2010-08-30  18.745054
2010-08-31  19.138180
2010-09-01  19.513439
2010-09-02  19.835089
2010-09-03  19.808285
2010-09-06  19.821686
2010-09-07  19.687666
2010-09-08  19.794884
2010-09-09  20.013784
2010-09-10  19.803818
2010-09-13  20.009317
2010-09-14  20.205883
2010-09-15  20.259493
2010-09-16  20.594543
2010-09-17  19.973576
2010-09-20  20.295229
2010-09-21  20.393515
2010-09-22  21.166365
2010-09-23  21.045744
2010-09-24  22.220663
2010-09-27  22.126848

Aktienkurs für PUM.DE von 2017-12-28 bis 2018-02-15:
Ticker         PUM.DE
Date                 
2017-12-28  33.575512
2017-12-29  33.377819
2018-01-02  33.101967
2018-01-03  33.331844
2018-01-04  33.331844
2018-01-05  33.423786
2018-01-08  33.239887
2018-01-09  33.055996
2018-01-10  32.504292
2018-01-11  31.079069
2018-01-12  29.286047
2018-01-15  30.619318
2018-01-16  30.343473
2018-01-17  30.251522
2018-01-18  29.377998
2018-01-19  29.883722
2018-01-22  30.205544
2018-01-23  30.619318
2018-01-24  30.987116
2018-01-25  30.665293
2018-01-26  31.262970
2018-01-29  30.987116
2018-01-30  30.205544
2018-01-31  31.171024
2018-02-01  31.033092
2018-02-02  30.021645
2018-02-05  29.607874
2018-02-06  29.561899
2018-02-07  30.435419
2018-02-08  29.561899
2018-02-09  29.883722
2018-02-12  29.194098
2018-02-13  29.148121
2018-02-14  29.791775
2018-02-15  30.297499

Aktienkurs für PUM.DE von 2005-06-16 bis 2005-08-03:
Ticker         PUM.DE
Date                 
2005-06-16  17.544050
2005-06-17  17.512003
2005-06-20  17.366081
2005-06-21  17.458862
2005-06-22  17.497663
2005-06-23  17.628401
2005-06-24  17.392233
2005-06-27  16.953630
2005-06-28  17.249683
2005-06-29  17.247152
2005-06-30  17.264025
2005-07-01  17.375359
2005-07-04  17.604780
2005-07-05  17.422596
2005-07-06  17.543207
2005-07-07  17.520435
2005-07-08  17.830830
2005-07-11  18.297266
2005-07-12  18.369804
2005-07-13  18.509817
2005-07-14  18.434748
2005-07-15  18.603445
2005-07-18  18.647306
2005-07-19  19.582705
2005-07-20  19.424976
2005-07-21  19.399673
2005-07-22  19.204830
2005-07-25  19.171938
2005-07-26  19.011677
2005-07-27  18.134480
2005-07-28  17.936258
2005-07-29  17.434406
2005-08-01  17.223541
2005-08-02  17.459709
2005-08-03  18.134480

Aktienkurs für PUM.DE von 2008-11-10 bis 2009-01-02:
Ticker         PUM.DE
Date                 
2008-11-10  12.464432
2008-11-11  12.021559
2008-11-12  11.205014
2008-11-13  11.301027
2008-11-14  11.133222
2008-11-17  10.785494
2008-11-18  10.641908
2008-11-19  10.301103
2008-11-20  10.335705
2008-11-21  10.338299
2008-11-24  11.221450
2008-11-25  11.498244
2008-11-26  10.909187
2008-11-27  11.992149
2008-11-28  11.591662
2008-12-01  11.104675
2008-12-02  11.416935
2008-12-03  11.391851
2008-12-04  11.077862
2008-12-05  10.942058
2008-12-08  11.227506
2008-12-09  11.708435
2008-12-10  11.937655
2008-12-11  12.053563
2008-12-12  11.789744
2008-12-15  11.534573
2008-12-16  11.806178
2008-12-17  11.681621
2008-12-18  11.721409
2008-12-19  11.720545
2008-12-22  11.480080
2008-12-23  11.422124
2008-12-29  11.763794
2008-12-30  12.135736
2009-01-02  12.657323

Aktienkurs für PUM.DE von 2008-06-18 bis 2008-08-05:
Ticker         PUM.DE
Date                 
2008-06-18  20.154144
2008-06-19  19.924061
2008-06-20  19.635157
2008-06-23  19.514925
2008-06-24  19.354902
2008-06-25  19.376520
2008-06-26  18.853209
2008-06-27  18.518461
2008-06-30  18.438015
2008-07-01  17.707970
2008-07-02  17.694130
2008-07-03  17.386194
2008-07-04  17.183790
2008-07-07  17.342081
2008-07-08  17.032419
2008-07-09  17.186380
2008-07-10  16.477961
2008-07-11  16.388002
2008-07-14  16.253933
2008-07-15  16.063635
2008-07-16  16.242689
2008-07-17  16.680368
2008-07-18  16.913914
2008-07-21  17.236555
2008-07-22  17.030685
2008-07-23  17.382738
2008-07-24  17.835985
2008-07-25  17.904322
2008-07-28  17.694130
2008-07-29  17.732191
2008-07-30  18.169872
2008-07-31  17.953627
2008-08-01  18.117970
2008-08-04  18.090290
2008-08-05  18.848886

Aktienkurs für PUM.DE von 2010-02-15 bis 2010-04-06:
Ticker         PUM.DE
Date                 
2010-02-15  18.416159
2010-02-16  18.543831
2010-02-17  18.918056
2010-02-18  19.367121
2010-02-19  19.221834
2010-02-22  18.918056
2010-02-23  18.301689
2010-02-24  18.248856
2010-02-25  17.658909
2010-02-26  18.279673
2010-03-01  18.900444
2010-03-02  19.706121
2010-03-03  19.243851
2010-03-04  19.472782
2010-03-05  19.679708
2010-03-08  19.516813
2010-03-09  19.054531
2010-03-10  19.543228
2010-03-11  19.697317
2010-03-12  20.049522
2010-03-15  19.802980
2010-03-16  19.860218
2010-03-17  20.049522
2010-03-18  20.300476
2010-03-19  20.621866
2010-03-22  20.318089
2010-03-23  20.670298
2010-03-24  20.687912
2010-03-25  21.194212
2010-03-26  21.282261
2010-03-29  20.974079
2010-03-30  20.886026
2010-03-31  20.652683
2010-04-01  21.031311
2010-04-06  21.044518

Aktienkurs für PUM.DE von 2018-10-10 bis 2018-11-27:
Ticker         PUM.DE
Date                 
2018-10-10  38.963505
2018-10-11  39.389587
2018-10-12  39.294910
2018-10-15  38.963505
2018-10-16  39.910370
2018-10-17  39.768341
2018-10-18  40.431145
2018-10-19  40.147087
2018-10-22  39.626305
2018-10-23  37.732574
2018-10-24  38.253357
2018-10-25  42.040817
2018-10-26  41.330666
2018-10-29  42.277531
2018-10-30  42.182838
2018-10-31  42.987679
